company_name,linkedin_url,description
Pivot Airlines,https://linkedin.com/company/flypivot,"Pivot Airlines is a Canadian charter and regional airline launched in June 2020, headquartered at Toronto's Pearson airport. Pivot Airlines announced its ..."
PlaneSense,https://linkedin.com/company/planesense-inc-,"PlaneSense, Inc. is one of the most experienced and safest fractional aircraft ownership program managers in North America."
Platoon Aviation,https://linkedin.com/company/platoon-aviation,Platoon Aviation is a business charter operator providing ad-hoc charter flights to the community of travelers in Europe and beyond. Founded in 2021.
PNG Air,https://linkedin.com/company/pngair,"We connect travelers to over 22 destinations on PNG's widest domestic network. We do this by focusing on our customers, operating the country's youngest fleet ..."
Pobeda,https://linkedin.com/company/pobedaairlines,"Pobeda Airlines. Airlines and Aviation. Moscow, Moscow 2,263 followers. We are Russia's first lowcost airline. Follow · Report this company; Close menu."
Poland - Air Force,https://linkedin.com/company/polish-air-force,The mission of POL AF is to defend national air space and territory and to participate in allied operations (NATO) out of Poland. The POL AF undergoes ...
Presidential Aviation,https://linkedin.com/company/flypresidential,"With worldwide operations, Presidential Aviation delivers a consistently high quality, premium jet charter experience. Safety and security are ..."
Priester Aviation,https://linkedin.com/company/priester-aviation,"Priester Aviation, founded in 1945, is among the world's most experienced aircraft management, global jet charter, and consulting companies."
Private Jet Center,https://linkedin.com/company/private-jet-center,"Founded in 2003, Private Jet Center, formerly Pittsburgh Jet Center, is an aviation services company and fixed base operator (FBO) with headquarters near ..."
Privilege Style,https://linkedin.com/company/privilege-style/,"Privilege Style is a Spanish private airline operating worldwide. Over the last 15 years we have operated over 70.000 flight hours, landed over 500 airports ..."
Proflight Zambia,https://linkedin.com/company/proflightzambia,"Proflight Zambia was established in 1991 and is Zambia's leading scheduled airline. From its base in Lusaka its domestic routes include, Livingstone, Mfuwe, ..."
QA Aviation,https://linkedin.com/company/queen-air,Queen Air (QA Aviation) | 146 followers on LinkedIn. Queen air is the bussines jets operator and holder of AOC CZ-66 based in Czech Republic.
Qanot Sharq,https://linkedin.com/company/qanot-sharq-airlines,"Qanot Sharq Airlines is the first and largest private airline in Uzbekistan, committed to delivering exceptional air travel experiences."
Qantas,https://linkedin.com/company/qantas,"We are honoured to be named Best Airline in Australia and Pacific at the 2025 Skytrax World Airline Awards, announced at the Paris Air Show."
QantasLink,https://linkedin.com/company/qantaslink,"About us. Airline. Industry: Airlines and Aviation. Company size: 1,001-5,000 employees. Headquarters: Sydney, New South Wales. Type: Public Company. Locations."
Qatar Airways,https://linkedin.com/company/qatar-airways,"Qatar Airways is the national airline of the State of Qatar. Based in Doha, the Airline's trendsetting on-board product focuses on: comfort, fine cuisine."
Qatar Executive,https://linkedin.com/company/qatar-airways/life/qatarexecutive,Qatar Executive is the corporate jet subsidiary of Qatar Airways Headquartered at Doha International Airport. Our portfolio of luxury jet services includes ...
Qazaq Air,https://linkedin.com/company/qazaq-air,"Qazaq Air provides affordable regional air travel compliant with the highest global safety standards, creating connectivity which will enhance the economic ..."
Qeshm Airlines,https://linkedin.com/company/qeshm-air,Website: https://www.qeshm-air.com/. External link for Qeshm Air. Industry: Airlines and Aviation. Company size: 201-500 employees. Type: Privately Held ...
companies_name,https://linkedin.com/company/compoundcontent,We help B2B companies generate demand with organic social. Join our waitlist. https://www.compoundcontentstudio.com/
Quest Diagnostics,https://linkedin.com/company/quest-diagnostics,Quest Diagnostics (NYSE: DGX) empowers people to take action to improve health outcomes. Derived from the world's largest database of clinical lab results.
RAF-Avia,https://linkedin.com/company/raf-avia,RAF-Avia is the leading cargo carrier in Baltics established in 1990. We operate regular and ad hoc charter flights in the region and all over the Europe.
Raya Airways,https://linkedin.com/company/rayaairways/,"Raya Airways, a Malaysian scheduled all-cargo airline specialises in express freight and air freighter charter servicing domestic, South East Asian and North ..."
RED Air,https://linkedin.com/company/red-air-defense,"Red Air is an FPV kinetic strike force based in Perth, specialising in countering, challenging drone defence systems and red teaming."
Red Wing Aviation,https://linkedin.com/company/redwingaviation,"Red Wing Aviation is one of the largest North American private aviation operators, with over 30 years of operational expertise."
Red Wings,https://linkedin.com/company/detroit-red-wings,Detroit Red Wings | 28198 followers on LinkedIn. Official LinkedIn home of the 11x Stanley Cup Champion Detroit Red Wings • #LGRW | The Detroit Red Wings ...
REGA Swiss Air-Ambulance,https://linkedin.com/company/rega/,"Swiss Air-Rescue Rega provides an around-the-clock service offering swift, expert assistance by air. In particular, we transport medical care to the ..."
Republic Airways,https://linkedin.com/company/republic-airways,"Republic Airways is a regional airline headquartered in Indianapolis, operating fixed-fee flights under our major airline partner brands of American Eagle, ..."
rex. Regional Express,https://linkedin.com/company/rex-airlines,"Rex Airlines is Australia's largest independent regional airline. Rex is Australia's most reliable domestic carrier, operating a fleet of Saab 340 aircraft to ..."
Rimbun Air,https://linkedin.com/company/pt-rimbun-abadi-aviasi,"✈️ Charter Flight Milestone! On 24th May, Rimbun Air proudly commenced our charter flight operations using the ATR 72-600 for a valued client in the oil and gas ..."
RiseAir,https://linkedin.com/company/riseair,"It stands as one of Canada's largest independent air carriers, boasting the most diverse and comprehensive fleet of fixed-wing aircraft in Saskatchewan."
Rossiya,https://linkedin.com/company/rossiya-airlines,"Rossiya Airlines Joint Stock Company is a world-famous airline with rich history, leader in flight safety, punctuality and quality of services."
Rotana Jet,https://linkedin.com/company/rotana-jet,"Rotana Jet operates both Executive Charter and Scheduled Airline Services. With its main operating base at Al Bateen Airport, situated only 10km from the City ..."
Royal Air Freight,https://linkedin.com/company/royal-air-freight,"Royal Air Freight owns, maintains, and operates over 40 aircraft. We offer expedited freight shipping services across the United States, Canada, and Mexico."
Royal Brunei Airlines,https://linkedin.com/company/royal-brunei-airlines,Royal Brunei Airlines Sdn Bhd (RB) is based in the sultanate of Brunei Darussalam as the country's flag carrier. It is a government owned company operating ...
Royal Jordanian,https://linkedin.com/company/royal-jordanian,Royal Jordanian was established on 15/12/1963 by a Royal Decree as the national carrier of the Hashemite Kingdom of Jordan.
Ruili Airlines,https://linkedin.com/company/ruili-airlines-co-ltd,Ruili Airlines is a Chinese full service carrier based at Kunming Changshui International Airport. Ruili Airlines provides Domestic and International flight ...
Rusline,https://linkedin.com/company/aviation-company-rusline,"RusLine Airlines is a 100% privately owned regional airline based in Moscow operating scheduled, charter and ad-hoc VIP flights."
Russia - Ministry of Emergency Situations (MChS),https://linkedin.com/company/aardvark-llp,"We specialize in the comprehensive integration of unmanned technologies, providing optimal solutions for various industries, including construction, ..."
Rutaca Airlines,https://linkedin.com/company/rutaca-airlines,"Rutas Aereas C.A. RUTACA, busca brindarles a todos nuestros clientes, nacionales e internacionales un servicio con los más altos estándares de seguridad y ..."
RVL Aviation,https://linkedin.com/company/rvl-group,"We provide services to a range of private and public sector clients across industries, from aerial surveillance to custom aircraft modifications."
Ryanair,https://linkedin.com/company/ryanair,"Ryanair Holdings plc, Europe's largest airline group, is the parent company of Ryanair DAC, Lauda, Buzz and Ryanair UK."
S7 Airlines,https://linkedin.com/company/s7-airlines,"S7 Airlines is Russia's largest domestic air carrier, based at three large air transport hubs: Moscow (Domodedovo), Novosibirsk (Tolmachevo) and Irkutsk."
SAAB Aircraft,https://linkedin.com/company/saab,"We design, manufacture and maintain advanced systems in aeronautics, weapons, command and control, sensors and underwater systems. We are ..."
SalamAir,https://linkedin.com/company/salam-air,We are Oman's first Low Cost Carrier. Opening the skies for more people to make more journeys. Our goal is to give people choice and flexibility.
